t,driver_StreamingMetrics_streaming_lastCompletedBatch_processingDelay_value,driver_StreamingMetrics_streaming_lastCompletedBatch_schedulingDelay_value,driver_StreamingMetrics_streaming_lastCompletedBatch_totalDelay_value,1_diff_driver_StreamingMetrics_streaming_totalCompletedBatches_value,1_diff_driver_StreamingMetrics_streaming_totalProcessedRecords_value,1_diff_driver_StreamingMetrics_streaming_totalReceivedRecords_value,1_diff_driver_StreamingMetrics_streaming_lastReceivedBatch_records_value,1_diff_driver_BlockManager_memory_memUsed_MB_value,1_diff_driver_jvm_heap_used_value,1_diff_node5_CPU_ALL_Idle%,1_diff_node6_CPU_ALL_Idle%,1_diff_node7_CPU_ALL_Idle%,1_diff_node8_CPU_ALL_Idle%,1_diff_avg_executor_filesystem_hdfs_write_ops_value,1_diff_avg_executor_cpuTime_count,1_diff_avg_executor_runTime_count,1_diff_avg_executor_shuffleRecordsRead_count,1_diff_avg_executor_shuffleRecordsWritten_count,1_diff_avg_jvm_heap_used_value,timestamp
2018-06-14 13:32:01,2995.0,1.0,2996.0,0.0,0.0,0.0,0.0,165.0,18163400.0,-16.6,-6.400000000000006,-24.0,-30.40000000000001,0.0,2320608254.0,2383.0,0.0,26041.5,480761372.0,1528983121
2018-06-14 13:32:02,2995.0,1.0,2996.0,0.0,0.0,0.0,0.0,211.0,13702808.0,12.999999999999991,-9.299999999999995,-0.7000000000000028,13.700000000000005,11.0,1821317351.5,1973.5,16460.5,19638.5,-443094992.0,1528983122
2018-06-14 13:32:03,2995.0,1.0,2996.0,0.0,0.0,0.0,0.0,142.0,26366512.0,10.400000000000006,-16.5,10.799999999999995,27.5,26.0,428913913.5,553.0,43477.0,0.0,675730960.0,1528983123
2018-06-14 13:32:04,2995.0,1.0,2996.0,0.0,0.0,0.0,0.0,161.0,1859512.0,-4.900000000000006,37.6,-21.2,-4.200000000000003,3.0,65580105.0,1117.5,6643.0,0.0,-1911369860.0,1528983124
2018-06-14 13:32:05,4315.0,1.0,4316.0,1.0,7642097.0,8080146.0,438049.0,-669.0,47052560.0,-0.8999999999999915,-11.5,23.300000000000004,-3.0999999999999943,0.0,0.0,0.0,0.0,0.0,1909426760.0,1528983125
2018-06-14 13:32:06,4315.0,1.0,4316.0,0.0,0.0,0.0,0.0,137.0,2435280.0,-14.300000000000004,3.0,-11.0,-24.5,0.0,2191936581.5,2258.5,0.0,24191.5,-1596810800.0,1528983126
2018-06-14 13:32:07,4315.0,1.0,4316.0,0.0,0.0,0.0,0.0,172.0,9835600.0,4.000000000000007,-0.2000000000000028,-1.7000000000000028,15.9,0.0,1578806380.5,1607.5,0.0,20109.5,1475637480.0,1528983127
2018-06-14 13:32:08,4315.0,1.0,4316.0,0.0,0.0,0.0,0.0,204.0,20953656.0,16.0,5.900000000000006,10.799999999999995,12.300000000000004,34.0,673906352.5,1157.5,61032.5,1886.0,856786460.0,1528983128
2018-06-14 13:32:09,3752.0,0.0,3752.0,1.0,8080146.0,0.0,0.0,-663.0,20167240.0,5.0,-0.5,4.400000000000006,3.0,6.0,99344086.5,122.5,10954.0,0.0,335834124.0,1528983129
2018-06-14 13:32:10,3752.0,0.0,3752.0,0.0,0.0,8293062.0,212916.0,163.0,37005360.0,-16.900000000000006,-5.299999999999997,0.2000000000000028,-9.600000000000009,0.0,0.0,0.0,0.0,0.0,-2498705160.0,1528983130
2018-06-14 13:32:11,3752.0,0.0,3752.0,0.0,0.0,0.0,0.0,203.0,4529992.0,-5.099999999999994,-3.6000000000000085,-11.200000000000005,-11.799999999999995,0.0,2671040418.0,2779.5,0.0,28409.0,3279414672.0,1528983131
2018-06-14 13:32:12,3752.0,0.0,3752.0,0.0,0.0,0.0,0.0,139.0,20742432.0,1.6999999999999886,11.800000000000011,4.399999999999992,-23.4,15.0,1324198837.5,1418.5,21074.0,11493.5,-3087039940.0,1528983132
2018-06-14 13:32:13,3752.0,0.0,3752.0,0.0,0.0,0.0,0.0,175.0,32795856.0,11.100000000000009,3.6999999999999886,2.0,39.6,25.0,401187014.0,518.0,39746.5,0.0,664129908.0,1528983133
2018-06-14 13:32:14,3175.0,0.0,3175.0,1.0,8293062.0,0.0,0.0,-629.0,21568792.0,9.200000000000005,3.700000000000003,16.30000000000001,18.89999999999999,0.0,0.0,0.0,0.0,0.0,325257840.0,1528983134
2018-06-14 13:32:15,3175.0,0.0,3175.0,0.0,0.0,7689545.0,-603517.0,137.0,18239960.0,-9.100000000000009,-11.200000000000005,-4.700000000000003,-13.399999999999991,0.0,0.0,0.0,0.0,0.0,1941700060.0,1528983135
2018-06-14 13:32:16,3175.0,0.0,3175.0,0.0,0.0,0.0,0.0,161.0,16209512.0,-21.9,3.200000000000003,-10.0,-20.6,0.0,2605038361.5,2672.0,0.0,27767.0,-1281376808.0,1528983136
2018-06-14 13:32:17,3175.0,0.0,3175.0,0.0,0.0,0.0,0.0,204.0,19543088.0,17.9,4.299999999999997,2.700000000000003,11.800000000000004,25.0,1240157887.0,1350.0,37023.5,10585.5,1259836760.0,1528983137
2018-06-14 13:32:18,2937.0,0.0,2937.0,1.0,7689545.0,0.0,0.0,-726.0,31447816.0,12.100000000000009,2.300000000000012,6.5,22.3,15.0,218762657.0,287.5,22501.5,0.0,444865136.0,1528983138
2018-06-14 13:32:19,2937.0,0.0,2937.0,0.0,0.0,0.0,0.0,160.0,7678704.0,-16.10000000000001,0.5999999999999943,6.899999999999992,-2.4000000000000057,0.0,0.0,0.0,0.0,0.0,344078784.0,1528983139
2018-06-14 13:32:20,2937.0,0.0,2937.0,0.0,0.0,7931361.0,241816.0,196.0,16571144.0,0.7999999999999972,-16.299999999999997,-5.0,-28.7,0.0,0.0,0.0,0.0,0.0,-2465406836.0,1528983140
2018-06-14 13:32:21,2937.0,0.0,2937.0,0.0,0.0,0.0,0.0,141.0,13486720.0,-9.699999999999996,-22.40000000000001,-24.39999999999999,-19.700000000000003,0.0,2383443019.5,2530.0,0.0,29649.0,598019000.0,1528983141
2018-06-14 13:32:22,2937.0,0.0,2937.0,0.0,0.0,0.0,0.0,164.0,-2775654088.0,2.6000000000000014,5.200000000000003,-3.800000000000004,10.800000000000004,7.0,1689479226.0,2018.0,10965.5,20616.0,-2689602924.0,1528983142
2018-06-14 13:32:23,2937.0,0.0,2937.0,0.0,0.0,0.0,0.0,209.0,61951296.0,16.099999999999994,25.90000000000001,10.800000000000004,25.39999999999999,33.0,537191763.5,673.0,61443.5,0.0,801113336.0,1528983143
2018-06-14 13:32:24,3324.0,0.0,3324.0,1.0,7931361.0,0.0,0.0,-684.0,23068408.0,1.3000000000000114,-1.2000000000000028,13.299999999999995,-1.0999999999999943,0.0,0.0,0.0,0.0,0.0,231723380.0,1528983144
2018-06-14 13:32:25,3324.0,0.0,3324.0,0.0,0.0,8294346.0,362985.0,161.0,12352504.0,-10.5,-6.299999999999997,-29.5,-12.0,0.0,0.0,0.0,0.0,0.0,1707826548.0,1528983145
2018-06-14 13:32:26,3324.0,0.0,3324.0,0.0,0.0,0.0,0.0,204.0,2113568.0,-3.9000000000000057,-3.0,12.599999999999994,-4.899999999999999,0.0,2526618371.0,2607.0,0.0,31662.0,-1509405592.0,1528983146
2018-06-14 13:32:27,3324.0,0.0,3324.0,0.0,0.0,0.0,0.0,144.0,20969728.0,2.0999999999999943,3.899999999999992,0.6000000000000085,6.300000000000004,0.0,1618190667.5,1621.5,0.0,19737.0,-222763540.0,1528983147
2018-06-14 13:32:28,3324.0,0.0,3324.0,0.0,0.0,0.0,0.0,166.0,20039888.0,8.600000000000009,5.799999999999997,6.399999999999992,2.5999999999999943,36.0,791312824.5,1020.5,74594.5,1787.5,-1447654252.0,1528983148
2018-06-14 13:32:29,3672.0,1.0,3673.0,1.0,8294346.0,0.0,0.0,-639.0,44827000.0,9.700000000000005,-4.299999999999997,4.200000000000003,10.099999999999994,4.0,65430803.0,83.0,8415.0,0.0,361540272.0,1528983149
2018-06-14 13:32:30,3672.0,1.0,3673.0,0.0,0.0,7909732.0,-384614.0,142.0,17451024.0,-14.200000000000005,-5.599999999999994,-1.0,-10.699999999999989,0.0,0.0,0.0,0.0,0.0,2083090100.0,1528983150
2018-06-14 13:32:31,3672.0,1.0,3673.0,0.0,0.0,0.0,0.0,169.0,7034720.0,-4.700000000000003,1.3999999999999917,-10.5,-13.400000000000006,0.0,2172096351.5,2210.5,0.0,24568.5,-1158813076.0,1528983151
2018-06-14 13:32:32,3672.0,1.0,3673.0,0.0,0.0,0.0,0.0,210.0,24529424.0,-6.399999999999999,10.900000000000006,4.400000000000006,15.799999999999995,22.0,2040460733.5,2177.5,34383.5,18714.0,1676501524.0,1528983152
2018-06-14 13:32:33,3043.0,0.0,3043.0,1.0,7909732.0,0.0,0.0,-696.0,31728968.0,23.800000000000004,-3.0,3.0,10.600000000000009,18.0,305603436.0,384.5,28363.5,0.0,486024832.0,1528983153
2018-06-14 13:32:34,3043.0,0.0,3043.0,0.0,0.0,0.0,0.0,168.0,8634904.0,-1.2000000000000028,11.5,16.799999999999997,9.099999999999994,0.0,0.0,0.0,0.0,0.0,321527000.0,1528983154
2018-06-14 13:32:35,3043.0,0.0,3043.0,0.0,0.0,8181233.0,271501.0,205.0,15032360.0,-7.0,-11.0,-3.5,-18.8,0.0,0.0,0.0,0.0,0.0,-2375401304.0,1528983155
2018-06-14 13:32:36,3043.0,0.0,3043.0,0.0,0.0,0.0,0.0,144.0,10157088.0,-31.6,-0.2999999999999971,-13.799999999999995,-15.400000000000006,0.0,2621496119.0,2675.0,0.0,29796.5,873399716.0,1528983156
2018-06-14 13:32:37,3043.0,0.0,3043.0,0.0,0.0,0.0,0.0,173.0,18389488.0,18.499999999999996,6.799999999999997,3.799999999999997,13.200000000000005,16.0,1583784975.0,1688.5,26118.0,16334.0,-526217324.0,1528983157
2018-06-14 13:32:38,3123.0,0.0,3123.0,1.0,8181233.0,0.0,0.0,-603.0,53150216.0,19.80000000000001,1.7999999999999972,4.899999999999992,22.5,24.0,379572731.0,481.0,39890.5,0.0,708049056.0,1528983158
2018-06-14 13:32:39,3123.0,0.0,3123.0,0.0,0.0,0.0,0.0,140.0,7652672.0,1.7999999999999972,-4.200000000000003,9.400000000000006,-3.5,0.0,0.0,0.0,0.0,0.0,243459064.0,1528983159
2018-06-14 13:32:40,3123.0,0.0,3123.0,0.0,0.0,8435149.0,253916.0,166.0,12900792.0,-14.600000000000009,-12.099999999999994,-4.099999999999994,-23.9,0.0,0.0,0.0,0.0,0.0,-125282900.0,1528983160
2018-06-14 13:32:41,3123.0,0.0,3123.0,0.0,0.0,0.0,0.0,175.0,13971200.0,-9.399999999999991,-1.9000000000000057,-22.90000000000001,-35.400000000000006,0.0,2368392063.0,2460.0,0.0,23827.5,549823076.0,1528983161
2018-06-14 13:32:42,3123.0,0.0,3123.0,0.0,0.0,0.0,0.0,186.0,2703976.0,7.599999999999994,-11.699999999999996,-8.700000000000003,33.8,6.0,2023388759.5,2123.5,10330.5,22262.5,-203964740.0,1528983162
2018-06-14 13:32:43,3123.0,0.0,3123.0,0.0,0.0,0.0,0.0,168.0,32437920.0,13.200000000000005,2.5,1.0,13.900000000000006,34.0,536977917.0,897.5,58422.0,0.0,-1572186980.0,1528983163
2018-06-14 13:32:44,3575.0,0.0,3575.0,1.0,8435149.0,0.0,0.0,-652.0,30547968.0,-7.799999999999997,22.000000000000007,-13.599999999999994,6.699999999999989,0.0,0.0,0.0,0.0,0.0,294859256.0,1528983164
2018-06-14 13:32:45,3575.0,0.0,3575.0,0.0,0.0,7928735.0,-506414.0,139.0,23441344.0,-4.799999999999997,-13.700000000000005,38.0,-19.3,0.0,0.0,0.0,0.0,0.0,1911688720.0,1528983165
2018-06-14 13:32:46,3575.0,0.0,3575.0,0.0,0.0,0.0,0.0,163.0,13463744.0,-5.0,2.0,-17.299999999999997,-14.099999999999994,0.0,2646348460.0,2719.5,0.0,29053.0,-1266463556.0,1528983166
2018-06-14 13:32:47,3575.0,0.0,3575.0,0.0,0.0,0.0,0.0,206.0,16327120.0,1.7999999999999972,2.0999999999999943,5.099999999999994,13.099999999999994,8.0,1165741552.5,1566.5,12803.5,13131.0,1321496284.0,1528983167
2018-06-14 13:32:48,3575.0,0.0,3575.0,0.0,0.0,0.0,0.0,140.0,25882616.0,21.200000000000003,4.900000000000006,6.299999999999997,14.799999999999995,32.0,522416400.0,647.5,51938.0,0.0,750343512.0,1528983168
2018-06-14 13:32:49,3327.0,0.0,3327.0,1.0,7928735.0,0.0,0.0,-713.0,18557936.0,-4.800000000000011,-78.2,7.1000000000000085,-3.3999999999999915,0.0,0.0,0.0,0.0,0.0,285301420.0,1528983169
2018-06-14 13:32:50,3327.0,0.0,3327.0,0.0,0.0,8177526.0,248791.0,201.0,28017808.0,-10.0,81.1,-5.0,-12.6,0.0,0.0,0.0,0.0,0.0,-2354990116.0,1528983170
2018-06-14 13:32:51,3327.0,0.0,3327.0,0.0,0.0,0.0,0.0,142.0,5022592.0,-11.799999999999995,-9.699999999999989,-10.800000000000011,-2.8999999999999986,0.0,2491348669.0,2568.0,0.0,27293.5,3216504432.0,1528983171
2018-06-14 13:32:52,3327.0,0.0,3327.0,0.0,0.0,0.0,0.0,167.0,9895688.0,15.400000000000006,-2.300000000000012,1.2000000000000028,0.8999999999999986,5.0,1545150517.5,1661.5,6479.0,18862.5,-2862475688.0,1528983172
2018-06-14 13:32:53,3327.0,0.0,3327.0,0.0,0.0,0.0,0.0,207.0,18791720.0,3.0,6.6000000000000085,12.900000000000006,18.999999999999996,4.0,65090943.0,857.5,6563.5,0.0,355308296.0,1528983173
2018-06-14 13:32:54,3327.0,0.0,3327.0,0.0,0.0,0.0,0.0,139.0,20862560.0,3.299999999999997,7.299999999999997,-3.4000000000000057,5.900000000000006,30.5,509580829.5,1334.5,50532.5,0.0,724245660.0,1528983174
2018-06-14 13:32:55,4638.0,0.0,4638.0,1.0,8177526.0,8461011.0,283485.0,-649.0,37752016.0,-5.900000000000006,0.2000000000000028,1.9000000000000057,-6.299999999999997,0.5,14295763.0,18.0,1585.5,0.0,-349814352.0,1528983175
2018-06-14 13:32:56,4638.0,0.0,4638.0,0.0,0.0,0.0,0.0,204.0,11146600.0,-18.89999999999999,-4.400000000000006,-3.200000000000003,-19.5,0.0,2570599617.0,2675.5,0.0,28890.5,864310432.0,1528983176
2018-06-14 13:32:57,4638.0,0.0,4638.0,0.0,0.0,0.0,0.0,145.0,12579144.0,10.599999999999994,2.799999999999997,-4.200000000000003,8.0,10.0,1594247860.5,1657.0,17794.0,16051.5,-662566468.0,1528983177
2018-06-14 13:32:58,4638.0,0.0,4638.0,0.0,0.0,0.0,0.0,170.0,23828000.0,14.900000000000006,2.0,13.600000000000009,23.5,22.5,349421061.5,843.0,38410.0,0.0,682612828.0,1528983178
2018-06-14 13:32:59,3853.0,0.0,3853.0,1.0,8461011.0,0.0,0.0,-636.0,26583872.0,4.799999999999997,3.9000000000000057,4.099999999999994,-1.7000000000000028,7.5,122362499.0,354.5,14307.0,0.0,396565528.0,1528983179
2018-06-14 13:33:00,3853.0,0.0,3853.0,0.0,0.0,7778442.0,-682569.0,139.0,29406504.0,-21.90000000000001,-1.5999999999999943,-4.799999999999997,-42.1,0.0,0.0,0.0,0.0,0.0,-3563281544.0,1528983180
2018-06-14 13:33:01,3853.0,0.0,3853.0,0.0,0.0,0.0,0.0,113.0,2985168.0,-4.299999999999997,-31.800000000000004,-52.1,-20.3,0.0,2119430312.0,2726.0,0.0,18794.5,365225636.0,1528983181
2018-06-14 13:33:02,3853.0,0.0,3853.0,0.0,0.0,0.0,0.0,228.0,17339960.0,10.799999999999995,-4.100000000000001,37.2,43.7,7.5,1644953517.5,1681.0,11091.0,19922.0,2031617304.0,1528983182
2018-06-14 13:33:03,3853.0,0.0,3853.0,0.0,0.0,0.0,0.0,143.0,25877544.0,13.0,28.0,3.5,7.799999999999997,26.5,414713038.5,953.5,43335.0,0.0,-3806297072.0,1528983183
2018-06-14 13:33:04,3739.0,1.0,3740.0,1.0,7778442.0,0.0,0.0,-704.0,24619128.0,-6.099999999999994,3.5,8.600000000000009,-1.7999999999999972,6.0,98325509.5,121.0,9621.0,0.0,371723808.0,1528983184
2018-06-14 13:33:05,3739.0,1.0,3740.0,0.0,0.0,7901620.0,123178.0,203.0,22758592.0,-7.0,-7.5,-4.6000000000000085,-15.0,0.0,86494625.0,86.5,0.0,1603.0,2011840604.0,1528983185
2018-06-14 13:33:06,3739.0,1.0,3740.0,0.0,0.0,0.0,0.0,140.0,8879680.0,-12.9,-13.799999999999995,-12.399999999999991,-5.5,0.0,2660101723.5,2750.5,0.0,31965.0,-1385820072.0,1528983186
2018-06-14 13:33:07,3739.0,1.0,3740.0,0.0,0.0,0.0,0.0,170.0,29790456.0,13.999999999999991,8.799999999999997,6.399999999999992,13.0,13.5,1252255390.5,1308.0,22368.0,16345.0,1609821960.0,1528983187
2018-06-14 13:33:08,3739.0,1.0,3740.0,0.0,0.0,0.0,0.0,205.0,26672808.0,7.700000000000003,6.799999999999997,0.5,4.900000000000006,26.5,476729532.0,981.0,47864.5,0.0,704887084.0,1528983188
2018-06-14 13:33:09,3626.0,0.0,3626.0,1.0,7901620.0,0.0,0.0,-689.0,19506104.0,1.0,2.4000000000000057,5.5,4.700000000000003,0.0,0.0,0.0,0.0,0.0,282967896.0,1528983189
2018-06-14 13:33:10,3626.0,0.0,3626.0,0.0,0.0,8311768.0,410148.0,163.0,17936968.0,-11.899999999999991,-1.1000000000000083,-1.0999999999999943,-11.800000000000011,0.0,0.0,0.0,0.0,0.0,-2403357720.0,1528983190
2018-06-14 13:33:11,3626.0,0.0,3626.0,0.0,0.0,0.0,0.0,208.0,12936192.0,-5.700000000000003,-7.199999999999989,-9.0,-25.999999999999996,0.0,2018079332.5,2118.5,0.0,22665.5,3119653672.0,1528983191
2018-06-14 13:33:12,3626.0,0.0,3626.0,0.0,0.0,0.0,0.0,147.0,5358320.0,6.099999999999994,1.3999999999999917,-3.799999999999997,28.4,16.0,2284189688.5,2398.5,29355.5,26156.0,-2664508348.0,1528983192
2018-06-14 13:33:13,3626.0,0.0,3626.0,0.0,0.0,0.0,0.0,164.0,34105992.0,7.400000000000006,4.5,13.799999999999995,5.700000000000003,24.0,411023402.0,501.5,44494.0,0.0,680830980.0,1528983193
2018-06-14 13:33:14,3146.0,0.0,3146.0,1.0,8311768.0,0.0,0.0,-665.0,16862272.0,1.2999999999999972,4.0,8.5,1.7000000000000028,0.0,0.0,0.0,0.0,0.0,292076164.0,1528983194
2018-06-14 13:33:15,3146.0,0.0,3146.0,0.0,0.0,7836812.0,-474956.0,141.0,23842728.0,-7.400000000000006,3.4000000000000057,-5.200000000000003,-2.5,0.0,0.0,0.0,0.0,0.0,2130351616.0,1528983195
2018-06-14 13:33:16,3146.0,0.0,3146.0,0.0,0.0,0.0,0.0,168.0,13904240.0,-5.899999999999992,-1.5,-5.5,-2.0,0.0,2162538635.5,2244.0,0.0,26517.0,-1112835752.0,1528983196
2018-06-14 13:33:17,3146.0,0.0,3146.0,0.0,0.0,0.0,0.0,207.0,18096352.0,-3.700000000000003,-1.6000000000000083,5.700000000000003,10.0,24.0,1719389629.5,1804.0,43947.0,20068.5,1282567456.0,1528983197
2018-06-14 13:33:18,2995.0,0.0,2995.0,1.0,7836812.0,0.0,0.0,-754.0,40668384.0,19.90000000000001,0.5,5.299999999999997,4.399999999999992,16.0,257876754.0,342.0,29630.0,0.0,-1939885384.0,1528983198
2018-06-14 13:33:19,2995.0,0.0,2995.0,0.0,0.0,0.0,0.0,168.0,2632744.0,2.8999999999999915,5.1000000000000085,5.400000000000006,2.4000000000000057,0.0,0.0,0.0,0.0,0.0,-1851671464.0,1528983199
2018-06-14 13:33:20,2995.0,0.0,2995.0,0.0,0.0,8141673.0,304861.0,206.0,20122808.0,-12.700000000000005,-3.9000000000000057,-13.200000000000005,-24.0,0.0,0.0,0.0,0.0,0.0,1987298968.0,1528983200
2018-06-14 13:33:21,2995.0,0.0,2995.0,0.0,0.0,0.0,0.0,148.0,13437336.0,-19.599999999999994,-14.0,-13.299999999999995,-14.700000000000005,0.0,2774885256.5,2825.0,0.0,42208.5,-1676359888.0,1528983201
2018-06-14 13:33:22,2995.0,0.0,2995.0,0.0,0.0,0.0,0.0,196.0,10506848.0,13.5,5.700000000000003,-5.1000000000000085,9.9,4.0,987013303.5,1064.5,9288.5,15348.5,1409608428.0,1528983202
2018-06-14 13:33:23,2995.0,0.0,2995.0,0.0,0.0,0.0,0.0,229.0,28203880.0,14.599999999999994,-8.799999999999997,-11.9,3.700000000000003,36.0,703038973.0,883.5,85071.5,0.0,862461368.0,1528983203
2018-06-14 13:33:24,3548.0,0.0,3548.0,1.0,8141673.0,0.0,0.0,-680.0,26295480.0,10.200000000000005,-5.900000000000006,32.7,14.999999999999991,0.0,0.0,0.0,0.0,0.0,305211508.0,1528983204
2018-06-14 13:33:25,3548.0,0.0,3548.0,0.0,0.0,9241049.0,1099376.0,191.0,19084672.0,-13.299999999999995,24.700000000000003,-0.3999999999999915,-8.0,0.0,0.0,0.0,0.0,0.0,-1203215620.0,1528983205
2018-06-14 13:33:26,3548.0,0.0,3548.0,0.0,0.0,0.0,0.0,191.0,5317976.0,-20.200000000000003,-17.700000000000003,-14.900000000000006,-20.8,0.0,2032762498.0,2194.5,0.0,21914.5,1016918924.0,1528983206
2018-06-14 13:33:27,3548.0,0.0,3548.0,0.0,0.0,0.0,0.0,195.0,5332448.0,3.3000000000000043,3.6000000000000085,0.1000000000000085,-47.8,0.0,1911189287.5,1974.5,0.0,19643.5,-1466393988.0,1528983207
2018-06-14 13:33:28,3548.0,0.0,3548.0,0.0,0.0,0.0,0.0,195.0,23918480.0,16.699999999999996,3.1999999999999886,4.199999999999989,76.4,14.5,698884770.0,1177.0,28573.0,6564.5,839720324.0,1528983208
2018-06-14 13:33:29,3548.0,0.0,3548.0,0.0,0.0,0.0,0.0,229.0,17337992.0,12.0,7.800000000000011,9.800000000000011,-0.4000000000000057,18.0,286417482.5,954.5,37268.0,0.0,655480448.0,1528983209
2018-06-14 13:33:30,5010.0,1.0,5011.0,1.0,9241049.0,8720190.0,-520859.0,-695.0,58967192.0,-20.200000000000003,-0.9000000000000057,-7.900000000000006,-15.6,7.5,126039125.5,358.5,16255.5,0.0,-300749164.0,1528983210
2018-06-14 13:33:31,5010.0,1.0,5011.0,0.0,0.0,0.0,0.0,191.0,3238712.0,-7.699999999999996,-8.799999999999997,-1.5,-7.399999999999999,0.0,2640701459.0,2746.5,0.0,24204.5,1075614060.0,1528983211
2018-06-14 13:33:32,5010.0,1.0,5011.0,0.0,0.0,0.0,0.0,217.0,10061552.0,8.399999999999999,2.200000000000003,-11.9,8.399999999999999,0.0,1783794663.5,2134.0,0.0,21319.0,-4051691336.0,1528983212
2018-06-14 13:33:33,5010.0,1.0,5011.0,0.0,0.0,0.0,0.0,164.0,7652416.0,21.3,3.5999999999999943,14.9,16.9,19.0,298923740.5,973.0,30123.5,0.0,606633952.0,1528983213
2018-06-14 13:33:34,4083.0,13.0,4096.0,1.0,8720190.0,0.0,0.0,-692.0,38486584.0,0.4000000000000057,10.0,7.299999999999997,-0.0999999999999943,21.0,348179571.0,431.0,33467.5,0.0,736672684.0,1528983214
2018-06-14 13:33:35,4083.0,13.0,4096.0,0.0,0.0,9050995.0,330805.0,229.0,29493552.0,-26.40000000000001,-1.0999999999999943,-4.5,-17.1,0.0,0.0,0.0,0.0,0.0,-157747856.0,1528983215
2018-06-14 13:33:36,4083.0,13.0,4096.0,0.0,0.0,0.0,0.0,146.0,6604624.0,-15.999999999999991,-4.900000000000006,0.9000000000000057,-9.0,0.0,2299879491.0,2370.5,0.0,22418.5,1087391300.0,1528983216
2018-06-14 13:33:37,4083.0,13.0,4096.0,0.0,0.0,0.0,0.0,165.0,12558312.0,23.7,1.5,2.8999999999999915,19.1,6.5,2093299406.5,2161.0,10608.0,22746.5,-2263704212.0,1528983217
2018-06-14 13:33:38,4083.0,13.0,4096.0,0.0,0.0,0.0,0.0,203.0,24944408.0,17.200000000000003,6.299999999999997,7.800000000000011,18.200000000000003,33.5,529011582.5,1060.0,59801.5,0.0,829229744.0,1528983218
2018-06-14 13:33:39,3600.0,0.0,3600.0,1.0,9050995.0,0.0,0.0,-682.0,26759792.0,0.7999999999999972,-6.399999999999992,-4.200000000000003,1.6999999999999886,0.0,0.0,0.0,0.0,0.0,221004284.0,1528983219
2018-06-14 13:33:40,3600.0,0.0,3600.0,0.0,0.0,8453345.0,-597650.0,164.0,20582328.0,-26.099999999999994,5.299999999999997,-4.5,-30.599999999999994,0.0,0.0,0.0,0.0,0.0,2111191636.0,1528983220
2018-06-14 13:33:41,3600.0,0.0,3600.0,0.0,0.0,0.0,0.0,203.0,130200.0,1.7000000000000028,-21.700000000000003,-47.0,-9.700000000000005,0.0,2245664940.5,2302.5,0.0,25196.5,-1577351876.0,1528983221
2018-06-14 13:33:42,3600.0,0.0,3600.0,0.0,0.0,0.0,0.0,139.0,15101568.0,-34.900000000000006,-7.899999999999999,29.099999999999994,10.800000000000004,10.0,2010919605.5,2123.0,17400.5,21597.5,1886103116.0,1528983222
2018-06-14 13:33:43,3600.0,0.0,3600.0,0.0,0.0,0.0,0.0,166.0,39441536.0,55.2,-4.899999999999999,11.799999999999995,-0.2000000000000028,30.0,508123725.0,646.5,53519.0,0.0,-1409080216.0,1528983223
2018-06-14 13:33:44,3336.0,0.0,3336.0,1.0,8453345.0,0.0,0.0,-628.0,26751256.0,3.700000000000003,22.3,8.900000000000006,14.300000000000004,0.0,0.0,0.0,0.0,0.0,-1718361316.0,1528983224
2018-06-14 13:33:45,3336.0,0.0,3336.0,0.0,0.0,7678483.0,-774862.0,139.0,24106912.0,-40.3,5.599999999999994,-10.0,-11.900000000000006,0.0,0.0,0.0,0.0,0.0,2078561800.0,1528983225
2018-06-14 13:33:46,3336.0,0.0,3336.0,0.0,0.0,0.0,0.0,166.0,5901520.0,-19.9,-12.699999999999989,-3.799999999999997,-3.0,0.0,1643310932.5,1652.5,0.0,14517.0,-1219493616.0,1528983226
2018-06-14 13:33:47,3336.0,0.0,3336.0,0.0,0.0,0.0,0.0,203.0,15776928.0,24.8,4.099999999999994,3.3999999999999915,14.299999999999995,22.0,2524905334.5,2679.5,31235.5,21763.5,1649866128.0,1528983227
2018-06-14 13:33:48,3007.0,0.0,3007.0,1.0,7678483.0,0.0,0.0,-740.0,38982120.0,26.5,7.200000000000003,7.300000000000011,7.5,18.0,282883691.5,350.0,25617.5,0.0,552429904.0,1528983228
2018-06-14 13:33:49,3007.0,0.0,3007.0,0.0,0.0,0.0,0.0,165.0,3961592.0,10.400000000000006,3.200000000000003,2.1999999999999886,1.0,0.0,0.0,0.0,0.0,0.0,330950228.0,1528983229
2018-06-14 13:33:50,3007.0,0.0,3007.0,0.0,0.0,8043633.0,365150.0,205.0,26408776.0,-29.90000000000001,-2.0,-9.0,-32.599999999999994,0.0,0.0,0.0,0.0,0.0,-2495511792.0,1528983230
2018-06-14 13:33:51,3007.0,0.0,3007.0,0.0,0.0,0.0,0.0,139.0,13642472.0,4.599999999999994,-12.700000000000005,-7.299999999999997,-0.2000000000000028,0.0,2533587799.5,2613.5,0.0,31173.5,3043166028.0,1528983231
2018-06-14 13:33:52,3007.0,0.0,3007.0,0.0,0.0,0.0,0.0,167.0,7138576.0,7.400000000000006,5.599999999999994,-1.0999999999999943,14.600000000000009,14.0,1410794190.5,1505.5,25240.0,15741.5,-3049530748.0,1528983232
2018-06-14 13:33:53,3007.0,0.0,3007.0,0.0,0.0,0.0,0.0,205.0,38815416.0,12.700000000000005,3.4000000000000057,16.0,15.699999999999989,26.0,396551294.5,501.0,47721.0,0.0,688089140.0,1528983233
