t,driver_StreamingMetrics_streaming_lastCompletedBatch_processingDelay_value,driver_StreamingMetrics_streaming_lastCompletedBatch_schedulingDelay_value,driver_StreamingMetrics_streaming_lastCompletedBatch_totalDelay_value,1_diff_driver_StreamingMetrics_streaming_totalCompletedBatches_value,1_diff_driver_StreamingMetrics_streaming_totalProcessedRecords_value,1_diff_driver_StreamingMetrics_streaming_totalReceivedRecords_value,1_diff_driver_StreamingMetrics_streaming_lastReceivedBatch_records_value,1_diff_driver_BlockManager_memory_memUsed_MB_value,1_diff_driver_jvm_heap_used_value,1_diff_node5_CPU_ALL_Idle%,1_diff_node6_CPU_ALL_Idle%,1_diff_node7_CPU_ALL_Idle%,1_diff_node8_CPU_ALL_Idle%,1_diff_avg_executor_filesystem_hdfs_write_ops_value,1_diff_avg_executor_cpuTime_count,1_diff_avg_executor_runTime_count,1_diff_avg_executor_shuffleRecordsRead_count,1_diff_avg_executor_shuffleRecordsWritten_count,1_diff_avg_jvm_heap_used_value,timestamp,label
2018-06-14 13:28:40,13694.0,15515.0,29209.0,0.0,0.0,0.0,-2200360.0,16.0,35363432.0,-3.6999999999999886,1.7000000000000028,-8.299999999999997,-8.300000000000004,0.0,1989725150.666687,2108.666666666686,0.0,33355.0,-179608517.33333206,1528982920,0
2018-06-14 13:28:41,13694.0,15515.0,29209.0,0.0,0.0,0.0,0.0,-151.0,19889528.0,14.799999999999995,1.6999999999999886,3.1000000000000085,13.299999999999995,8.0,1245833641.3333435,1677.333333333314,81534.66666666698,16272.333333333025,-1067335498.666668,1528982921,0
2018-06-14 13:28:42,13694.0,15515.0,29209.0,0.0,0.0,0.0,0.0,137.0,31150128.0,-21.6,-16.89999999999999,6.399999999999992,-2.699999999999996,15.333333333333371,586903410.0,968.333333333314,148296.33333333302,0.0,907111016.0,1528982922,0
2018-06-14 13:28:43,13694.0,15515.0,29209.0,0.0,0.0,0.0,0.0,-11.0,16683664.0,0.6000000000000014,11.099999999999994,4.299999999999997,4.699999999999996,2.6666666666666288,100115922.66662598,781.6666666666861,26102.0,0.0,553675848.0,1528982923,0
2018-06-14 13:28:44,13694.0,15515.0,29209.0,0.0,0.0,0.0,0.0,-56.0,10510376.0,7.700000000000003,0.4000000000000057,-1.0,7.200000000000003,12.0,64690596.66668701,770.6666666666861,13323.0,0.0,-740789525.3333321,1528982924,0
2018-06-14 13:28:45,13694.0,15515.0,29209.0,0.0,0.0,0.0,0.0,68.0,43461128.0,8.5,4.700000000000003,6.6000000000000085,-9.799999999999995,12.666666666666742,16570297.333312988,616.0,0.0,0.0,511114568.0,1528982925,0
2018-06-14 13:28:46,17055.0,9209.0,26264.0,1.0,19130281.0,16929921.0,0.0,-585.0,-1622634776.0,-2.200000000000003,-16.5,-10.700000000000005,3.700000000000003,2.6666666666666288,4256202.0,400.33333333331393,0.0,0.0,-62984624.0,1528982926,0
2018-06-14 13:28:47,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,215.0,5941752.0,-24.40000000000001,-31.700000000000003,-8.200000000000003,-4.5,0.0,1624029180.333374,1700.0,0.0,13861.0,-1687979544.0,1528982927,0
2018-06-14 13:28:48,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,211.0,1566552.0,24.8,28.099999999999994,4.200000000000003,-5.100000000000001,-16.0,4334374487.833313,3980.0,-65461.66666666651,29232.33333333349,-235183681.333334,1528982928,0
2018-06-14 13:28:49,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,136.0,6438560.0,-22.89999999999999,16.0,-0.2999999999999971,-3.3000000000000043,16.0,-1492968730.5,-541.3333333333139,65461.66666666651,-5589.0,-836810910.666666,1528982929,0
2018-06-14 13:28:50,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,-30.0,6956904.0,7.5,-11.299999999999995,-3.6000000000000085,-9.099999999999994,-16.0,-933705697.5,3380.833333333314,-71997.16666666651,-33052.5,390440342.666666,1528982930,0
2018-06-14 13:28:51,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,16.0,22116592.0,12.0,10.5,-24.3,27.8,16.0,4420213883.166687,1713.5,71997.16666666651,57074.83333333349,-384453492.0,1528982931,0
2018-06-14 13:28:52,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,33.0,17960432.0,-0.2000000000000028,-0.5999999999999943,28.3,-23.6,0.0,1925606997.666626,1998.333333333314,0.0,20721.0,-158232994.66666603,1528982932,0
2018-06-14 13:28:53,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,-68.0,6141112.0,-7.399999999999999,-6.1000000000000085,-2.0999999999999943,-7.799999999999997,0.0,2070328336.333374,2185.666666666686,0.0,15602.333333333025,1358077066.666666,1528982933,0
2018-06-14 13:28:54,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,36.0,10438792.0,-7.300000000000004,0.7999999999999972,-8.899999999999999,16.1,32.0,765937119.833313,-355.0,137458.8333333335,43703.83333333349,-705245000.0,1528982934,0
2018-06-14 13:28:55,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,26.0,20213392.0,20.8,3.200000000000003,17.300000000000004,10.5,-32.0,1928067435.166687,3171.0,-137458.8333333335,-19934.83333333349,-209094117.333334,1528982935,0
2018-06-14 13:28:56,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,-86.0,14858120.0,-16.699999999999996,-10.5,-11.300000000000011,-10.200000000000005,0.0,2262817446.333313,2372.333333333314,0.0,21384.0,138355666.66666794,1528982936,0
2018-06-14 13:28:57,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,102.0,7314816.0,9.6,3.0,5.200000000000003,0.8999999999999986,0.0,2221981944.0,2349.666666666686,0.0,20617.0,468231656.0,1528982937,0
2018-06-14 13:28:58,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,2.0,16340536.0,18.200000000000003,9.5,2.799999999999997,14.199999999999996,0.0,2278956008.666687,2371.666666666686,0.0,15474.666666666975,219844322.66666603,1528982938,0
2018-06-14 13:28:59,17055.0,9209.0,26264.0,0.0,0.0,0.0,0.0,-53.0,7776904.0,-1.9000000000000057,5.1000000000000085,3.1000000000000085,-1.0,2.6666666666666288,1450469259.333313,1527.666666666628,18601.666666666977,8824.0,264145296.0,1528982939,0
2018-06-14 13:29:00,17055.0,9209.0,26264.0,0.0,0.0,0.0,-1931804.0,48.0,83183320.0,-10.099999999999994,-2.6000000000000085,-1.7999999999999972,-1.2999999999999972,21.33333333333337,994546537.333313,1469.0,151896.6666666665,2308.0,1171045928.0,1528982940,0
2018-06-14 13:29:01,14854.0,6260.0,21114.0,1.0,16929921.0,14998117.0,0.0,-722.0,99425744.0,-8.5,-4.700000000000003,-11.100000000000009,-9.5,29.33333333333337,131800853.0,296.33333333337214,19728.33333333349,0.0,-842197522.666666,1528982941,0
2018-06-14 13:29:02,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,265.0,17200720.0,7.599999999999994,-7.099999999999994,0.5,13.799999999999995,34.66666666666663,1374614092.166687,409.33333333331393,147835.1666666665,46759.66666666651,78795482.66666603,1528982942,0
2018-06-14 13:29:03,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,231.0,11798952.0,9.900000000000006,-3.0999999999999943,8.799999999999997,-3.5,-34.66666666666663,1988436706.5,3132.0,-147835.1666666665,-17086.0,-1140894624.0,1528982943,0
2018-06-14 13:29:04,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,210.0,6270216.0,0.5,18.5,-23.39999999999999,2.800000000000012,0.0,2433447402.333313,2888.333333333314,0.0,28303.0,991899549.333334,1528982944,0
2018-06-14 13:29:05,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-87.0,6714480.0,-3.1000000000000085,-10.300000000000011,22.5,-2.200000000000003,0.0,1877051578.0,1969.0,0.0,16056.666666666511,1435998653.333332,1528982945,0
2018-06-14 13:29:06,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,101.0,17169528.0,-19.89999999999999,-1.1999999999999886,-4.900000000000006,-14.0,0.0,1895771702.0,1972.666666666686,0.0,25985.666666666977,-256529266.66666603,1528982946,0
2018-06-14 13:29:07,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-14.0,9897576.0,9.0,2.8999999999999915,2.700000000000003,3.5,0.0,2362533734.333374,2447.0,0.0,26682.333333333023,-33624280.0,1528982947,0
2018-06-14 13:29:08,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-83.0,8815784.0,11.5,3.1000000000000085,3.0999999999999943,7.200000000000003,0.0,1197702253.333313,1243.0,0.0,9418.333333333489,-93316834.66666605,1528982948,0
2018-06-14 13:29:09,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,104.0,22895352.0,5.299999999999997,4.699999999999989,-0.7999999999999972,11.699999999999989,0.0,2606032531.0,2727.333333333314,0.0,23053.0,-23064610.66666794,1528982949,0
2018-06-14 13:29:10,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-31.0,3559952.0,-16.599999999999994,-7.5,5.6000000000000085,-16.19999999999999,0.0,1110206674.333313,1151.333333333372,0.0,7351.0,-1779693053.333332,1528982950,0
2018-06-14 13:29:11,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-34.0,12965776.0,-4.900000000000006,0.6000000000000085,-33.800000000000004,-2.9000000000000057,0.0,2093618944.0,2383.0,0.0,19224.66666666651,1289823842.666666,1528982951,0
2018-06-14 13:29:12,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,11.0,16867072.0,6.799999999999997,2.799999999999997,27.2,-0.8999999999999986,0.0,1332090049.666687,1421.666666666628,0.0,14829.0,-95717048.0,1528982952,0
2018-06-14 13:29:13,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,28.0,19407944.0,7.600000000000008,8.099999999999994,4.799999999999997,17.699999999999996,12.333333333333258,2089754786.666687,2352.0,96048.66666666653,11052.0,-925787056.0,1528982953,0
2018-06-14 13:29:14,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,-15.0,54703104.0,3.0999999999999943,-4.599999999999994,10.900000000000006,3.6000000000000085,37.66666666666674,580792523.333313,1389.666666666686,115580.66666666653,0.0,1081818864.0,1528982954,0
2018-06-14 13:29:15,14854.0,6260.0,21114.0,0.0,0.0,0.0,0.0,15.0,19778688.0,-16.799999999999997,-4.400000000000006,1.2999999999999972,-12.200000000000005,2.6666666666666288,3702619.0,696.0,0.0,0.0,493796245.333334,1528982955,0
2018-06-14 13:29:16,15301.0,1123.0,16424.0,1.0,14998117.0,0.0,0.0,-1288.0,46387560.0,2.200000000000003,0.0,-12.399999999999991,-11.300000000000004,0.6666666666666288,1810645.3333129885,265.0,0.0,0.0,-822709661.333334,1528982956,0
2018-06-14 13:29:17,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,298.0,5156760.0,10.399999999999991,5.900000000000006,-3.6000000000000085,18.000000000000007,0.0,0.0,0.0,0.0,0.0,515684234.666666,1528982957,0
2018-06-14 13:29:18,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,293.0,8513896.0,2.700000000000003,5.099999999999994,19.0,12.199999999999989,0.0,0.0,0.0,0.0,0.0,-753031314.666666,1528982958,0
2018-06-14 13:29:19,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,332.0,8004352.0,9.299999999999995,-1.6999999999999886,-6.399999999999992,1.0,0.0,0.0,0.0,0.0,0.0,498781901.333334,1528982959,0
2018-06-14 13:29:20,15301.0,1123.0,16424.0,0.0,0.0,14895552.0,-102565.0,162.0,48073400.0,-24.8,-21.90000000000001,-0.3000000000000113,-24.89999999999999,-18.66666666666663,3693963036.666687,3221.0,-76305.66666666651,27665.33333333349,1426615846.666666,1528982960,0
2018-06-14 13:29:21,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,73.0,19103112.0,-24.700000000000003,2.4000000000000057,-18.89999999999999,-31.5,0.0,1291661683.0,1437.0,0.0,11334.5,-160090884.0,1528982961,0
2018-06-14 13:29:22,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,77.0,40.0,17.5,10.5,6.200000000000003,-0.4000000000000057,56.0,-3554132485.5,-5587.5,236075.0,13771.5,-2502415632.0,1528982962,0
2018-06-14 13:29:23,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,64.0,9977136.0,17.5,-36.400000000000006,-2.5,40.0,0.0,2496654713.0,4372.5,0.0,27008.0,201901240.0,1528982963,0
2018-06-14 13:29:24,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-30.0,18571976.0,8.799999999999997,44.7,18.19999999999999,1.9000000000000057,-37.33333333333337,1296952797.833313,3296.0,-159769.3333333335,-25628.0,-769301301.333334,1528982964,0
2018-06-14 13:29:25,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-28.0,11402104.0,-13.0,-18.0,-8.799999999999997,-15.5,0.0,2864796662.0,4333.0,0.0,25469.0,630892736.0,1528982965,0
2018-06-14 13:29:26,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,12.0,8873648.0,-13.699999999999996,0.5999999999999943,-11.399999999999991,-1.7000000000000028,-18.66666666666663,-1235582060.833313,3106.0,-83463.66666666651,-44021.5,-283358258.66666603,1528982966,0
2018-06-14 13:29:27,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,40.0,12299896.0,22.4,2.5,-32.00000000000001,4.5,18.66666666666663,4232120598.166687,490.0,83463.66666666651,65042.5,-522035208.0,1528982967,0
2018-06-14 13:29:28,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-27.0,17414448.0,-2.0,6.799999999999997,43.2,11.700000000000005,0.0,1946282679.666626,2040.333333333314,0.0,23179.0,1411416813.333334,1528982968,0
2018-06-14 13:29:29,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-30.0,8531832.0,-1.0,-1.0,-0.0999999999999943,-3.4000000000000057,0.0,2161044216.333374,2247.0,0.0,21121.66666666651,192747765.3333321,1528982969,0
2018-06-14 13:29:30,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,46.0,12878288.0,-6.299999999999997,-11.899999999999991,-8.599999999999994,-9.599999999999994,0.0,1851530160.333313,1950.333333333372,0.0,16583.33333333349,11278437.33333397,1528982970,0
2018-06-14 13:29:31,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-13.0,10244480.0,-17.1,-8.200000000000003,0.5999999999999943,-10.700000000000005,0.0,1649845067.666687,1703.0,0.0,16197.0,1774048.0,1528982971,0
2018-06-14 13:29:32,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,-44.0,17172904.0,23.000000000000007,8.5,-0.4000000000000057,13.599999999999994,0.0,2099221323.333313,2223.666666666628,0.0,26934.33333333349,77643957.33333397,1528982972,0
2018-06-14 13:29:33,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,57.0,9048320.0,3.3999999999999915,14.299999999999995,3.1000000000000085,10.700000000000005,0.0,1642637094.333313,1679.0,0.0,16671.333333333023,94296848.0,1528982973,0
2018-06-14 13:29:34,15301.0,1123.0,16424.0,0.0,0.0,0.0,0.0,9.0,45406416.0,4.6000000000000085,-0.5999999999999943,13.5,9.400000000000006,42.66666666666674,1185553623.0,1519.333333333372,211761.3333333335,2239.666666666977,202850282.66666603,1528982974,0
2018-06-14 13:29:35,14810.0,1.0,14811.0,1.0,14895552.0,0.0,0.0,-1466.0,73245304.0,-16.200000000000003,-1.0,-4.200000000000003,-10.799999999999995,10.666666666666629,60232226.0,108.0,11806.333333333489,0.0,636134738.666666,1528982975,0
2018-06-14 13:29:36,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,268.0,4216568.0,-2.4000000000000057,-3.799999999999997,-5.5,-29.800000000000004,0.0,0.0,0.0,0.0,0.0,-682136370.666666,1528982976,0
2018-06-14 13:29:37,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,348.0,14893712.0,2.0,5.899999999999992,2.0999999999999943,25.6,0.0,0.0,0.0,0.0,0.0,436320354.666666,1528982977,0
2018-06-14 13:29:38,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,253.0,8526424.0,11.5,7.5,9.0,5.099999999999994,0.0,0.0,0.0,0.0,0.0,-827722304.0,1528982978,0
2018-06-14 13:29:39,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,248.0,4170184.0,-3.200000000000003,-2.0,0.2000000000000028,13.299999999999995,0.0,0.0,0.0,0.0,0.0,490089690.666668,1528982979,0
2018-06-14 13:29:40,14810.0,1.0,14811.0,0.0,0.0,15464604.0,569052.0,186.0,43442032.0,-8.199999999999989,-46.2,-0.7999999999999972,-20.5,40.0,686734434.666687,-2326.666666666686,172162.6666666665,45973.66666666651,741716454.666666,1528982980,0
2018-06-14 13:29:41,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-11.0,17110408.0,-4.200000000000003,-40.1,-22.0,-12.199999999999996,-40.0,1147421209.0,4316.666666666686,-172162.6666666665,-33618.33333333349,-1524519566.666666,1528982981,0
2018-06-14 13:29:42,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,185.0,10444544.0,2.299999999999997,62.2,2.700000000000003,-3.1000000000000014,0.0,1775130888.333313,2434.0,0.0,14034.666666666975,-237866128.0,1528982982,0
2018-06-14 13:29:43,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-11.0,1488688.0,9.299999999999995,11.5,-5.900000000000006,6.800000000000004,0.0,1782337461.666687,2452.333333333314,0.0,18624.66666666651,-623059024.0,1528982983,0
2018-06-14 13:29:44,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,0.0,20363160.0,4.299999999999997,6.200000000000003,6.400000000000006,16.800000000000004,0.0,1646853448.666687,1704.333333333314,0.0,13530.0,496049080.0,1528982984,0
2018-06-14 13:29:45,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-3.0,11377120.0,-6.699999999999989,-4.300000000000011,7.5,-5.400000000000006,0.0,1525760895.333313,1637.0,0.0,11363.666666666511,104079317.33333206,1528982985,0
2018-06-14 13:29:46,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,15.0,23077176.0,-5.0,-8.099999999999994,-15.200000000000005,-20.0,0.0,2218294512.666687,2321.333333333372,0.0,21602.0,9598792.0,1528982986,0
2018-06-14 13:29:47,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-67.0,6374256.0,-4.900000000000006,4.299999999999997,-5.799999999999997,-2.299999999999997,0.0,1646347969.333313,1738.0,0.0,15994.0,128341810.66666794,1528982987,0
2018-06-14 13:29:48,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,39.0,12044464.0,13.299999999999995,-1.5,15.0,27.599999999999994,0.0,2279888614.666687,2346.0,0.0,36436.33333333349,1735608.0,1528982988,0
2018-06-14 13:29:49,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-12.0,14180944.0,6.5,3.200000000000003,10.700000000000005,4.400000000000006,0.0,1313007296.666626,1481.666666666628,0.0,12353.0,141764456.0,1528982989,0
2018-06-14 13:29:50,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-79.0,9475384.0,-6.899999999999992,4.099999999999994,-9.100000000000009,-16.700000000000003,0.0,2407165560.333374,2529.666666666686,0.0,27936.66666666651,-17293360.0,1528982990,0
2018-06-14 13:29:51,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,104.0,12720328.0,-16.10000000000001,-5.799999999999997,-11.099999999999994,-11.200000000000005,0.0,1808482476.666626,1897.0,0.0,16907.33333333349,1404464696.0,1528982991,0
2018-06-14 13:29:52,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-19.0,12252880.0,2.6000000000000085,-4.799999999999997,8.299999999999997,11.200000000000005,0.0,1595863321.666687,1687.333333333314,0.0,9566.333333333489,-1801278877.333334,1528982992,0
2018-06-14 13:29:53,14810.0,1.0,14811.0,0.0,0.0,0.0,0.0,-14.0,40559992.0,18.8,9.900000000000006,13.700000000000005,18.200000000000003,33.0,907809375.0,1238.0,194115.33333333305,0.0,1341910189.333334,1528982993,0
2018-06-14 13:29:54,13966.0,0.0,13966.0,1.0,15464604.0,0.0,0.0,-1190.0,85404656.0,2.5999999999999943,2.299999999999997,3.3999999999999915,3.0,20.33333333333337,89804061.0,308.0,16588.666666666977,0.0,639712496.0,1528982994,0
2018-06-14 13:29:55,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,392.0,12294728.0,-22.2,5.399999999999992,-1.2999999999999972,-22.5,0.0,0.0,0.0,0.0,0.0,-1930832949.333334,1528982995,0
2018-06-14 13:29:56,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,301.0,8351752.0,-17.1,-7.099999999999994,-6.099999999999994,-1.4000000000000057,0.0,0.0,0.0,0.0,0.0,487475349.333334,1528982996,0
2018-06-14 13:29:57,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,297.0,6250888.0,26.0,2.700000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,516069317.33333206,1528982997,0
2018-06-14 13:29:58,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,257.0,10571560.0,15.299999999999995,7.899999999999991,3.200000000000003,6.0,0.0,0.0,0.0,0.0,0.0,457172029.333334,1528982998,0
2018-06-14 13:29:59,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-32.0,6843448.0,-9.700000000000005,-2.5999999999999943,12.399999999999991,-8.700000000000003,0.0,0.0,0.0,0.0,0.0,-694741098.666666,1528982999,0
2018-06-14 13:30:00,13966.0,0.0,13966.0,0.0,0.0,14927480.0,-537124.0,-16.0,39766224.0,-16.999999999999993,2.9000000000000057,-9.200000000000005,-8.199999999999989,0.0,919489777.333313,997.0,0.0,5724.333333333023,859933845.3333321,1528983000,0
2018-06-14 13:30:01,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,12.0,21974512.0,1.8999999999999984,-19.0,-16.099999999999994,-33.00000000000001,0.0,1428726110.666687,1497.666666666686,0.0,9176.0,-1289323205.333332,1528983001,0
2018-06-14 13:30:02,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-10.0,5661648.0,20.40000000000001,2.0,2.200000000000003,34.50000000000001,42.66666666666663,1680691676.0,-1190.0,184022.1666666665,64163.33333333349,-418628817.333334,1528983002,0
2018-06-14 13:30:03,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,50.0,10886648.0,5.199999999999989,11.799999999999995,11.0,8.299999999999997,-64.0,-2142947939.0,4913.0,-279791.0,-111475.0,-1672025336.0,1528983003,0
2018-06-14 13:30:04,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-61.0,16945544.0,-5.199999999999989,-34.900000000000006,-42.6,-6.0,21.33333333333337,4029996778.0,1334.0,95768.83333333347,70171.33333333349,586564521.333334,1528983004,0
2018-06-14 13:30:05,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-102.0,13264824.0,-18.200000000000003,29.700000000000003,38.6,-8.900000000000006,0.0,2438912863.666687,3107.0,0.0,16100.666666666511,1178987176.0,1528983005,0
2018-06-14 13:30:06,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,139.0,4520360.0,-0.2999999999999971,-3.0,-10.100000000000009,-6.5,0.0,2048035944.666626,2119.0,0.0,13894.333333333489,400234085.33333206,1528983006,0
2018-06-14 13:30:07,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-3.0,21134472.0,5.799999999999997,-2.700000000000003,4.0,9.799999999999995,42.66666666666663,2267178366.166687,-1595.0,184022.1666666665,65744.16666666651,44536293.33333397,1528983007,0
2018-06-14 13:30:08,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-93.0,2067816.0,11.099999999999994,2.5,5.700000000000003,7.200000000000003,-42.66666666666663,1342077806.833313,4668.666666666686,-184022.1666666665,-48429.83333333349,-456976354.666666,1528983008,0
2018-06-14 13:30:09,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,75.0,14338584.0,0.7999999999999972,5.1000000000000085,5.400000000000006,-2.0999999999999943,0.0,2176519414.333374,2987.666666666628,0.0,21177.0,563049090.666666,1528983009,0
2018-06-14 13:30:10,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,5.0,15151696.0,-17.89999999999999,-0.5,-8.100000000000009,-3.200000000000003,0.0,1849225026.333313,1893.333333333372,0.0,14517.0,345179557.333334,1528983010,0
2018-06-14 13:30:11,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-40.0,12778320.0,-4.900000000000006,-10.5,-3.5999999999999943,-10.799999999999995,0.0,2162639531.333313,2288.666666666628,0.0,24350.666666666977,73281208.0,1528983011,0
2018-06-14 13:30:12,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,45.0,10658632.0,24.8,-0.7000000000000028,4.900000000000006,6.299999999999997,3.6666666666666288,1410534054.0,1524.0,23436.66666666651,9626.0,-1069843968.0,1528983012,0
2018-06-14 13:30:13,13966.0,0.0,13966.0,0.0,0.0,0.0,0.0,-31.0,44663352.0,-7.799999999999997,8.200000000000003,3.3999999999999915,10.0,29.33333333333337,1013389459.0,1561.0,120917.0,1769.333333333023,1224101592.0,1528983013,0
2018-06-14 13:30:14,13957.0,0.0,13957.0,1.0,14927480.0,0.0,0.0,-818.0,68080120.0,7.0,1.1999999999999886,0.7000000000000028,5.599999999999994,20.333333333333258,87476812.0,323.0,12155.666666666511,0.0,669745717.3333321,1528983014,0
2018-06-14 13:30:15,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,299.0,24481696.0,-19.599999999999994,8.600000000000009,0.2000000000000028,-6.799999999999997,0.0,0.0,0.0,0.0,0.0,-681377394.666666,1528983015,0
2018-06-14 13:30:16,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,357.0,6623024.0,2.0999999999999943,-9.600000000000009,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0,-825053082.666666,1528983016,0
2018-06-14 13:30:17,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,62.0,2060280.0,2.6000000000000085,-2.799999999999997,10.899999999999991,7.700000000000003,0.0,0.0,0.0,0.0,0.0,-456193234.666668,1528983017,0
2018-06-14 13:30:18,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,144.0,12656736.0,12.5,9.400000000000006,5.1000000000000085,17.5,0.0,0.0,0.0,0.0,0.0,485010797.333334,1528983018,0
2018-06-14 13:30:19,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,-6.0,8463864.0,4.0,7.399999999999991,4.399999999999992,3.799999999999997,0.0,0.0,0.0,0.0,0.0,493047056.0,1528983019,0
2018-06-14 13:30:20,13957.0,0.0,13957.0,0.0,0.0,14611677.0,-315803.0,-65.0,51004800.0,-14.400000000000006,-6.5,-11.899999999999991,-26.5,45.33333333333337,5789832725.666687,-2863.333333333314,200726.3333333335,108562.33333333347,-476303984.0,1528983020,0
2018-06-14 13:30:21,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,63.0,12274080.0,-10.6,-36.3,-12.299999999999995,-35.2,-68.0,-8684749088.5,4295.0,-301089.5,-162843.5,-2832550232.0,1528983021,0
2018-06-14 13:30:22,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,-62.0,5703464.0,5.000000000000007,8.700000000000003,-33.400000000000006,43.8,22.66666666666663,5217172986.5,2072.0,100363.16666666653,74076.83333333349,1069065736.0,1528983022,0
2018-06-14 13:30:23,13957.0,0.0,13957.0,0.0,0.0,0.0,0.0,-54.0,8320624.0,18.69999999999999,17.200000000000003,38.1,4.0,0.0,2573430294.666687,3250.333333333314,0.0,24382.66666666651,1142881592.0,1528983023,0
